# Tetrahedron method
        0.8108734949        0.0000000000
        0.8401893511        0.0000000000
        0.8695052073        0.0000000000
        0.8988210635        0.0000000000
        0.9281369197        0.0000000000
        0.9574527760        0.0000000000
        0.9867686322        0.0000000000
        1.0160844884        0.0000000000
        1.0454003446        0.0000000000
        1.0747162008        0.0000000000
        1.1040320570        0.0000000000
        1.1333479132        0.0000000000
        1.1626637694        0.0000000000
        1.1919796256        0.0000000000
        1.2212954818        0.0000000000
